EBC-2025-1-0051|Chestermere merging with Calgary|full_corpus,2026-05-10T09:00:29.266851
EBC-2025-2-0548|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:21:02.942323
EBC-2025-2-0617|Calgary-Nolan Hill-Cochrane hybrid|full_corpus,2026-05-10T10:21:21.246689
EBC-2025-2-0550|Olds-Three Hills-Didsbury extending to Airdrie|full_corpus,2026-05-10T10:21:34.872614
EBC-2025-2-0618|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:21:53.042845
EBC-2025-2-0554|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:22:10.082012
EBC-2025-2-0618|Chestermere merging with Calgary|full_corpus,2026-05-10T10:22:22.667269
EBC-2025-2-0555|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:22:35.265045
EBC-2025-2-0619|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:22:47.735016
"EBC-2025-2-0557|Red Deer hybrid ridings (Blackfalds, Sylvan Lake, Innisfail)|full_corpus",2026-05-10T10:23:05.809455
EBC-2025-2-0621|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:23:19.587918
"EBC-2025-2-0558|Red Deer hybrid ridings (Blackfalds, Sylvan Lake, Innisfail)|full_corpus",2026-05-10T10:23:33.689890
EBC-2025-2-0622|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:23:48.089737
"EBC-2025-2-0627|Red Deer hybrid ridings (Blackfalds, Sylvan Lake, Innisfail)|full_corpus",2026-05-10T10:24:20.333286
"EBC-2025-2-0559|Red Deer hybrid ridings (Blackfalds, Sylvan Lake, Innisfail)|full_corpus",2026-05-10T10:24:21.079791
"EBC-2025-2-0629|Red Deer hybrid ridings (Blackfalds, Sylvan Lake, Innisfail)|full_corpus",2026-05-10T10:24:48.028318
"EBC-2025-2-0565|Red Deer hybrid ridings (Blackfalds, Sylvan Lake, Innisfail)|full_corpus",2026-05-10T10:24:49.566509
EBC-2025-2-0629|St. Albert merging with Sturgeon County|full_corpus,2026-05-10T10:25:09.487508
"EBC-2025-2-0574|Red Deer hybrid ridings (Blackfalds, Sylvan Lake, Innisfail)|full_corpus",2026-05-10T10:25:20.736809
"EBC-2025-2-0630|Red Deer hybrid ridings (Blackfalds, Sylvan Lake, Innisfail)|full_corpus",2026-05-10T10:25:54.045705
"EBC-2025-2-0575|Red Deer hybrid ridings (Blackfalds, Sylvan Lake, Innisfail)|full_corpus",2026-05-10T10:26:03.945811
EBC-2025-2-0630|St. Albert merging with Sturgeon County|full_corpus,2026-05-10T10:26:27.492174
EBC-2025-2-0578|St. Albert merging with Sturgeon County|full_corpus,2026-05-10T10:26:35.077080
EBC-2025-2-0631|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:26:57.825082
EBC-2025-2-0582|St. Albert merging with Sturgeon County|full_corpus,2026-05-10T10:27:12.458592
EBC-2025-2-0634|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:27:35.925074
EBC-2025-2-0585|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:27:52.763352
EBC-2025-2-0638|Calgary-Nolan Hill-Cochrane hybrid|full_corpus,2026-05-10T10:28:05.715440
EBC-2025-2-0647|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:28:22.220820
EBC-2025-2-0592|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:28:31.403901
"EBC-2025-2-0651|Red Deer hybrid ridings (Blackfalds, Sylvan Lake, Innisfail)|full_corpus",2026-05-10T10:28:54.514379
"EBC-2025-2-0593|Red Deer hybrid ridings (Blackfalds, Sylvan Lake, Innisfail)|full_corpus",2026-05-10T10:29:00.503424
EBC-2025-2-0660|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:29:30.256441
EBC-2025-2-0597|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:29:35.423561
"EBC-2025-2-0661|Red Deer hybrid ridings (Blackfalds, Sylvan Lake, Innisfail)|full_corpus",2026-05-10T10:29:52.639613
EBC-2025-2-0599|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:30:04.247268
EBC-2025-2-0662|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:30:22.362570
EBC-2025-2-0617|Calgary-Nolan Hill-Cochrane hybrid|full_corpus,2026-05-10T10:30:23.479033
EBC-2025-2-0671|Airdrie 4-way split|full_corpus,2026-05-10T10:30:41.874862
EBC-2025-2-0618|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:30:43.951210
EBC-2025-2-0671|Calgary-Nolan Hill-Cochrane hybrid|full_corpus,2026-05-10T10:30:54.396540
EBC-2025-2-0618|Chestermere merging with Calgary|full_corpus,2026-05-10T10:31:01.315377
EBC-2025-2-0619|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:31:16.904707
"EBC-2025-2-0675|Red Deer hybrid ridings (Blackfalds, Sylvan Lake, Innisfail)|full_corpus",2026-05-10T10:31:20.066654
EBC-2025-2-0621|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:31:31.728067
EBC-2025-2-0681|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:31:36.701270
EBC-2025-2-0622|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:31:45.402738
EBC-2025-2-0681|Olds-Three Hills-Didsbury extending to Airdrie|full_corpus,2026-05-10T10:31:52.676074
"EBC-2025-2-0627|Red Deer hybrid ridings (Blackfalds, Sylvan Lake, Innisfail)|full_corpus",2026-05-10T10:31:59.430568
EBC-2025-2-0684|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:32:08.650400
"EBC-2025-2-0629|Red Deer hybrid ridings (Blackfalds, Sylvan Lake, Innisfail)|full_corpus",2026-05-10T10:32:14.049842
EBC-2025-2-0687|Airdrie 4-way split|full_corpus,2026-05-10T10:32:28.899866
EBC-2025-2-0629|St. Albert merging with Sturgeon County|full_corpus,2026-05-10T10:32:29.289710
EBC-2025-2-0687|Chestermere merging with Calgary|full_corpus,2026-05-10T10:32:44.260714
"EBC-2025-2-0630|Red Deer hybrid ridings (Blackfalds, Sylvan Lake, Innisfail)|full_corpus",2026-05-10T10:32:59.182720
EBC-2025-2-0693|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:33:03.268581
EBC-2025-2-0630|St. Albert merging with Sturgeon County|full_corpus,2026-05-10T10:33:19.451883
"EBC-2025-2-0697|Red Deer hybrid ridings (Blackfalds, Sylvan Lake, Innisfail)|full_corpus",2026-05-10T10:33:24.179678
EBC-2025-2-0631|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:33:38.097904
EBC-2025-2-0717|Calgary-Nolan Hill-Cochrane hybrid|full_corpus,2026-05-10T10:33:41.003624
"EBC-2025-2-0719|Red Deer hybrid ridings (Blackfalds, Sylvan Lake, Innisfail)|full_corpus",2026-05-10T10:33:57.090068
EBC-2025-2-0634|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:34:02.026873
EBC-2025-2-0748|Chestermere merging with Calgary|full_corpus,2026-05-10T10:34:15.197835
EBC-2025-2-0638|Calgary-Nolan Hill-Cochrane hybrid|full_corpus,2026-05-10T10:34:24.296574
EBC-2025-2-0755|Olds-Three Hills-Didsbury extending to Airdrie|full_corpus,2026-05-10T10:34:35.032744
EBC-2025-2-0647|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:34:40.988721
EBC-2025-2-0759|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:34:49.844378
"EBC-2025-2-0651|Red Deer hybrid ridings (Blackfalds, Sylvan Lake, Innisfail)|full_corpus",2026-05-10T10:34:55.505069
"EBC-2025-2-0771|Red Deer hybrid ridings (Blackfalds, Sylvan Lake, Innisfail)|full_corpus",2026-05-10T10:35:07.011417
EBC-2025-2-0660|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:35:18.066412
EBC-2025-2-0772|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:35:24.715523
"EBC-2025-2-0661|Red Deer hybrid ridings (Blackfalds, Sylvan Lake, Innisfail)|full_corpus",2026-05-10T10:35:34.602323
EBC-2025-2-0778|Airdrie 4-way split|full_corpus,2026-05-10T10:35:43.636684
EBC-2025-2-0662|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:35:53.183055
EBC-2025-2-0782|Calgary-Nolan Hill-Cochrane hybrid|full_corpus,2026-05-10T10:36:09.516843
EBC-2025-2-0671|Airdrie 4-way split|full_corpus,2026-05-10T10:36:12.168538
"EBC-2025-2-0782|Red Deer hybrid ridings (Blackfalds, Sylvan Lake, Innisfail)|full_corpus",2026-05-10T10:36:27.606937
EBC-2025-2-0671|Calgary-Nolan Hill-Cochrane hybrid|full_corpus,2026-05-10T10:36:28.135676
"EBC-2025-2-0675|Red Deer hybrid ridings (Blackfalds, Sylvan Lake, Innisfail)|full_corpus",2026-05-10T10:36:42.389977
EBC-2025-2-0782|St. Albert merging with Sturgeon County|full_corpus,2026-05-10T10:36:44.150783
EBC-2025-2-0681|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:36:59.184640
EBC-2025-2-0785|Chestermere merging with Calgary|full_corpus,2026-05-10T10:36:59.441395
EBC-2025-2-0681|Olds-Three Hills-Didsbury extending to Airdrie|full_corpus,2026-05-10T10:37:14.627822
EBC-2025-2-0787|Chestermere merging with Calgary|full_corpus,2026-05-10T10:37:20.346956
EBC-2025-2-0790|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:37:33.918085
EBC-2025-2-0684|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:37:40.454429
EBC-2025-2-0796|Airdrie 4-way split|full_corpus,2026-05-10T10:37:49.905661
EBC-2025-2-0687|Airdrie 4-way split|full_corpus,2026-05-10T10:37:57.550632
EBC-2025-2-0687|Chestermere merging with Calgary|full_corpus,2026-05-10T10:38:11.211613
"EBC-2025-2-0806|Red Deer hybrid ridings (Blackfalds, Sylvan Lake, Innisfail)|full_corpus",2026-05-10T10:38:11.804949
EBC-2025-2-0693|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:38:26.947864
EBC-2025-2-0811|Chestermere merging with Calgary|full_corpus,2026-05-10T10:38:39.730710
"EBC-2025-2-0697|Red Deer hybrid ridings (Blackfalds, Sylvan Lake, Innisfail)|full_corpus",2026-05-10T10:38:40.621307
EBC-2025-2-0717|Calgary-Nolan Hill-Cochrane hybrid|full_corpus,2026-05-10T10:38:58.207687
EBC-2025-2-0813|Calgary-Nolan Hill-Cochrane hybrid|full_corpus,2026-05-10T10:38:59.361424
"EBC-2025-2-0819|Red Deer hybrid ridings (Blackfalds, Sylvan Lake, Innisfail)|full_corpus",2026-05-10T10:39:14.294094
"EBC-2025-2-0719|Red Deer hybrid ridings (Blackfalds, Sylvan Lake, Innisfail)|full_corpus",2026-05-10T10:39:15.331358
EBC-2025-2-0835|St. Albert merging with Sturgeon County|full_corpus,2026-05-10T10:39:31.099956
EBC-2025-2-0748|Chestermere merging with Calgary|full_corpus,2026-05-10T10:39:35.410068
EBC-2025-2-0844|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:39:44.137259
EBC-2025-2-0755|Olds-Three Hills-Didsbury extending to Airdrie|full_corpus,2026-05-10T10:39:54.063066
EBC-2025-2-0845|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:39:59.133803
EBC-2025-2-0759|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:40:14.222184
"EBC-2025-2-0847|Red Deer hybrid ridings (Blackfalds, Sylvan Lake, Innisfail)|full_corpus",2026-05-10T10:40:14.973585
"EBC-2025-2-0771|Red Deer hybrid ridings (Blackfalds, Sylvan Lake, Innisfail)|full_corpus",2026-05-10T10:40:28.413300
"EBC-2025-2-0849|Red Deer hybrid ridings (Blackfalds, Sylvan Lake, Innisfail)|full_corpus",2026-05-10T10:40:40.107851
EBC-2025-2-0772|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:40:47.614362
EBC-2025-2-0850|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:40:54.674131
EBC-2025-2-0778|Airdrie 4-way split|full_corpus,2026-05-10T10:41:07.424086
EBC-2025-2-0852|Airdrie 4-way split|full_corpus,2026-05-10T10:41:08.000459
EBC-2025-2-0862|Airdrie 4-way split|full_corpus,2026-05-10T10:41:21.827545
EBC-2025-2-0782|Calgary-Nolan Hill-Cochrane hybrid|full_corpus,2026-05-10T10:41:22.643659
"EBC-2025-2-0782|Red Deer hybrid ridings (Blackfalds, Sylvan Lake, Innisfail)|full_corpus",2026-05-10T10:41:36.135807
EBC-2025-2-0872|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:41:37.901013
EBC-2025-2-0782|St. Albert merging with Sturgeon County|full_corpus,2026-05-10T10:41:53.033634
EBC-2025-2-0873|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:42:04.815564
EBC-2025-2-0785|Chestermere merging with Calgary|full_corpus,2026-05-10T10:42:09.059394
"EBC-2025-2-0874|Red Deer hybrid ridings (Blackfalds, Sylvan Lake, Innisfail)|full_corpus",2026-05-10T10:42:26.021126
EBC-2025-2-0787|Chestermere merging with Calgary|full_corpus,2026-05-10T10:42:33.757001
EBC-2025-2-0875|Calgary-Nolan Hill-Cochrane hybrid|full_corpus,2026-05-10T10:42:44.130251
EBC-2025-2-0790|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:42:48.079651
EBC-2025-2-0796|Airdrie 4-way split|full_corpus,2026-05-10T10:43:06.043682
"EBC-2025-2-0875|Red Deer hybrid ridings (Blackfalds, Sylvan Lake, Innisfail)|full_corpus",2026-05-10T10:43:15.802486
"EBC-2025-2-0806|Red Deer hybrid ridings (Blackfalds, Sylvan Lake, Innisfail)|full_corpus",2026-05-10T10:43:19.316008
EBC-2025-2-0875|St. Albert merging with Sturgeon County|full_corpus,2026-05-10T10:43:35.425919
EBC-2025-2-0811|Chestermere merging with Calgary|full_corpus,2026-05-10T10:43:44.357774
EBC-2025-2-0878|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:43:51.367752
EBC-2025-2-0881|Calgary-Nolan Hill-Cochrane hybrid|full_corpus,2026-05-10T10:44:06.442036
EBC-2025-2-0813|Calgary-Nolan Hill-Cochrane hybrid|full_corpus,2026-05-10T10:44:13.072368
EBC-2025-2-0882|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:44:24.529817
"EBC-2025-2-0819|Red Deer hybrid ridings (Blackfalds, Sylvan Lake, Innisfail)|full_corpus",2026-05-10T10:44:28.639643
EBC-2025-2-0896|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:44:40.994835
EBC-2025-2-0835|St. Albert merging with Sturgeon County|full_corpus,2026-05-10T10:44:43.603451
EBC-2025-2-0898|Calgary-Nolan Hill-Cochrane hybrid|full_corpus,2026-05-10T10:44:55.846887
EBC-2025-2-0844|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:44:57.740889
EBC-2025-2-0845|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:45:12.667059
EBC-2025-2-0900|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:45:16.188895
"EBC-2025-2-0847|Red Deer hybrid ridings (Blackfalds, Sylvan Lake, Innisfail)|full_corpus",2026-05-10T10:45:27.480092
EBC-2025-2-0908|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:45:31.717899
"EBC-2025-2-0849|Red Deer hybrid ridings (Blackfalds, Sylvan Lake, Innisfail)|full_corpus",2026-05-10T10:45:40.865755
EBC-2025-2-0915|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:45:47.014635
EBC-2025-2-0850|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:45:58.554621
EBC-2025-2-0920|Calgary-Nolan Hill-Cochrane hybrid|full_corpus,2026-05-10T10:46:03.551158
EBC-2025-2-0852|Airdrie 4-way split|full_corpus,2026-05-10T10:46:13.307953
EBC-2025-2-0922|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:46:19.654907
EBC-2025-2-0862|Airdrie 4-way split|full_corpus,2026-05-10T10:46:31.839791
EBC-2025-2-0924|Calgary-Nolan Hill-Cochrane hybrid|full_corpus,2026-05-10T10:46:36.586592
EBC-2025-2-0872|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:46:52.143139
EBC-2025-2-0944|Calgary-Nolan Hill-Cochrane hybrid|full_corpus,2026-05-10T10:47:00.333397
EBC-2025-2-0873|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:47:08.405440
EBC-2025-2-0953|Rocky Mountain House-Banff Park hybrid|full_corpus,2026-05-10T10:47:16.762423
"EBC-2025-2-0874|Red Deer hybrid ridings (Blackfalds, Sylvan Lake, Innisfail)|full_corpus",2026-05-10T10:47:21.217884
"EBC-2025-2-0953|Red Deer hybrid ridings (Blackfalds, Sylvan Lake, Innisfail)|full_corpus",2026-05-10T10:47:30.653843
EBC-2025-2-0875|Calgary-Nolan Hill-Cochrane hybrid|full_corpus,2026-05-10T10:47:41.714754
EBC-2025-2-0960|Calgary-Nolan Hill-Cochrane hybrid|full_corpus,2026-05-10T10:47:50.088529
"EBC-2025-2-0875|Red Deer hybrid ridings (Blackfalds, Sylvan Lake, Innisfail)|full_corpus",2026-05-10T10:48:03.514558
"EBC-2025-2-0960|Red Deer hybrid ridings (Blackfalds, Sylvan Lake, Innisfail)|full_corpus",2026-05-10T10:48:13.084476
EBC-2025-2-0875|St. Albert merging with Sturgeon County|full_corpus,2026-05-10T10:48:19.909859
